set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type,pokemon_stage,evolves_from,ex
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Sylveon ex,81,Two Star,Psychic,Stage1,Eevee,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Dragonite ex,82,Two Star,Dragon,Stage2,Dragonair,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Eevee ex,83,Two Star,Colorless,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Snorlax ex,84,Two Star,Colorless,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Hau,85,Two Star,Trainer,,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Penny,86,Two Star,Trainer,,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Flareon ex,87,Two Star,Fire,Stage1,Eevee,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Primarina ex,88,Two Star,Water,Stage2,Brionne,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Sylveon ex,89,Two Star,Psychic,Stage1,Eevee,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Dragonite ex,90,Two Star,Dragon,Stage2,Dragonair,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Snorlax ex,91,Two Star,Colorless,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Eevee ex,92,Three Star,Colorless,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Pinsir,93,One Shiny,Grass,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Lapras,94,One Shiny,Water,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Voltorb,95,One Shiny,Lightning,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Electrode,96,One Shiny,Lightning,Stage1,Voltorb,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Ralts,97,One Shiny,Psychic,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Kirlia,98,One Shiny,Psychic,Stage1,Ralts,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Gardevoir,99,One Shiny,Psychic,Stage2,Kirlia,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Ekans,100,One Shiny,Darkness,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Arbok,101,One Shiny,Darkness,Stage1,Ekans,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Farfetch'd,102,One Shiny,Colorless,Basic,,No
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Moltres ex,103,Two Shiny,Fire,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Articuno ex,104,Two Shiny,Water,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Zapdos ex,105,Two Shiny,Lightning,Basic,,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Gallade ex,106,Two Shiny,Fighting,Stage2,Kirlia,Yes
Eevee Grove,A3b,2025-06-26,69,Eevee Grove,Eevee Bag,107,Crown,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Oddish,1,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Gloom,2,Two Diamond,Grass,Stage1,Oddish,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Bellossom,3,Three Diamond,Grass,Stage2,Gloom,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Tangela,4,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Tangrowth,5,Three Diamond,Grass,Stage1,Tangela,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Scyther,6,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Pinsir,7,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Chikorita,8,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Bayleef,9,Two Diamond,Grass,Stage1,Chikorita,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Meganium,10,Three Diamond,Grass,Stage2,Bayleef,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Ledyba,11,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Ledian,12,One Diamond,Grass,Stage1,Ledyba,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Hoppip,13,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Skiploom,14,Two Diamond,Grass,Stage1,Hoppip,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Jumpluff,15,Three Diamond,Grass,Stage2,Skiploom,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Sunkern,16,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Sunflora,17,Two Diamond,Grass,Stage1,Sunkern,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Yanma,18,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Yanmega,19,Two Diamond,Grass,Stage1,Yanma,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Pineco,20,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Shuckle ex,21,Four Diamond,Grass,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Heracross,22,Three Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Cherubi,23,One Diamond,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Cherrim,24,Two Diamond,Grass,Stage1,Cherubi,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Vulpix,25,One Diamond,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Ninetales,26,Three Diamond,Fire,Stage1,Vulpix,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Cyndaquil,27,One Diamond,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Quilava,28,Two Diamond,Fire,Stage1,Cyndaquil,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Typhlosion,29,Three Diamond,Fire,Stage2,Quilava,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Slugma,30,One Diamond,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Magcargo,31,Two Diamond,Fire,Stage1,Slugma,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Magby,32,Three Diamond,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Entei,33,Three Diamond,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Ho-Oh ex,34,Four Diamond,Fire,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Darumaka,35,One Diamond,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Darmanitan,36,Two Diamond,Fire,Stage1,Darumaka,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Heatmor,37,One Diamond,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Poliwag,38,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Poliwhirl,39,Two Diamond,Water,Stage1,Poliwag,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Politoed,40,Three Diamond,Water,Stage2,Poliwhirl,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Horsea,41,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Seadra,42,Two Diamond,Water,Stage1,Horsea,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Kingdra ex,43,Four Diamond,Water,Stage2,Seadra,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Magikarp,44,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Gyarados,45,Three Diamond,Water,Stage1,Magikarp,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Totodile,46,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Croconaw,47,Two Diamond,Water,Stage1,Totodile,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Feraligatr,48,Three Diamond,Water,Stage2,Croconaw,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Marill,49,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Azumarill,50,Two Diamond,Water,Stage1,Marill,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Wooper,51,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Quagsire,52,Two Diamond,Water,Stage1,Wooper,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Qwilfish,53,Two Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Corsola,54,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Remoraid,55,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Octillery,56,Three Diamond,Water,Stage1,Remoraid,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Delibird,57,Two Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Mantine,58,Two Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Suicune,59,Three Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Corphish,60,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Crawdaunt,61,Three Diamond,Water,Stage1,Corphish,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Ducklett,62,One Diamond,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Swanna,63,Two Diamond,Water,Stage1,Ducklett,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Chinchou,64,One Diamond,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lanturn ex,65,Four Diamond,Lightning,Stage1,Chinchou,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Pichu,66,Three Diamond,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Mareep,67,One Diamond,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Flaaffy,68,Two Diamond,Lightning,Stage1,Mareep,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Ampharos,69,Three Diamond,Lightning,Stage2,Flaaffy,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Elekid,70,Three Diamond,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Raikou,71,Three Diamond,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Emolga,72,One Diamond,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Slowpoke,73,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Slowking,74,Two Diamond,Psychic,Stage1,Slowpoke,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Smoochum,75,Three Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Jynx,76,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Cleffa,77,Three Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Togepi,78,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Togetic,79,Two Diamond,Psychic,Stage1,Togepi,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Togekiss,80,Three Diamond,Psychic,Stage2,Togetic,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Natu,81,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Xatu,82,Three Diamond,Psychic,Stage1,Natu,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Espeon ex,83,Four Diamond,Psychic,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Unown,84,Three Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Unown,85,Three Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Wobbuffet,86,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Girafarig,87,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Snubbull,88,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Granbull,89,Two Diamond,Psychic,Stage1,Snubbull,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Munna,90,One Diamond,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Musharna,91,Two Diamond,Psychic,Stage1,Munna,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Onix,92,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Sudowoodo,93,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Gligar,94,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Gliscor,95,Two Diamond,Fighting,Stage1,Gligar,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Swinub,96,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Piloswine,97,Two Diamond,Fighting,Stage1,Swinub,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Mamoswine,98,Three Diamond,Fighting,Stage2,Piloswine,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Phanpy,99,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Donphan ex,100,Four Diamond,Fighting,Stage1,Phanpy,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Tyrogue,101,Three Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Hitmontop,102,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Larvitar,103,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Pupitar,104,Two Diamond,Fighting,Stage1,Larvitar,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Binacle,105,One Diamond,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Barbaracle,106,Two Diamond,Fighting,Stage1,Binacle,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Zubat,107,One Diamond,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Golbat,108,Two Diamond,Darkness,Stage1,Zubat,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Crobat ex,109,Four Diamond,Darkness,Stage2,Golbat,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Spinarak,110,One Diamond,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Ariados,111,Two Diamond,Darkness,Stage1,Spinarak,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Umbreon ex,112,Four Diamond,Darkness,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Murkrow,113,One Diamond,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Honchkrow,114,Two Diamond,Darkness,Stage1,Murkrow,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Sneasel,115,One Diamond,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Weavile,116,Two Diamond,Darkness,Stage1,Sneasel,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Houndour,117,One Diamond,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Houndoom,118,Two Diamond,Darkness,Stage1,Houndour,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Tyranitar,119,Three Diamond,Darkness,Stage2,Pupitar,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Absol,120,Two Diamond,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Forretress,121,Two Diamond,Metal,Stage1,Pineco,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Steelix,122,Three Diamond,Metal,Stage1,Onix,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Scizor,123,Three Diamond,Metal,Stage1,Scyther,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Skarmory ex,124,Four Diamond,Metal,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Mawile,125,One Diamond,Metal,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Klink,126,One Diamond,Metal,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Klang,127,Two Diamond,Metal,Stage1,Klink,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Klinklang,128,Three Diamond,Metal,Stage2,Klang,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Spearow,129,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Fearow,130,One Diamond,Colorless,Stage1,Spearow,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Chansey,131,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Blissey,132,Three Diamond,Colorless,Stage1,Chansey,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Kangaskhan,133,Three Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Eevee,134,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Porygon,135,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Porygon2,136,Two Diamond,Colorless,Stage1,Porygon,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Porygon-Z,137,Three Diamond,Colorless,Stage2,Porygon2,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Sentret,138,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Furret,139,One Diamond,Colorless,Stage1,Sentret,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Hoothoot,140,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Noctowl,141,One Diamond,Colorless,Stage1,Hoothoot,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Aipom,142,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Ambipom,143,One Diamond,Colorless,Stage1,Aipom,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Dunsparce,144,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Teddiursa,145,One Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Ursaring,146,Two Diamond,Colorless,Stage1,Teddiursa,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Stantler,147,Two Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Smeargle,148,Two Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lugia ex,149,Four Diamond,Colorless,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Bouffalant,150,Two Diamond,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Elemental Switch,151,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Squirt Bottle,152,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Steel Apron,153,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Dark Pendant,154,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Rescue Scarf,155,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Will,156,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lyra,157,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Silver,158,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Fisher,159,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Jasmine,160,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Hiker,161,Two Diamond,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Chikorita,162,One Star,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Bellossom,163,One Star,Grass,Stage2,Gloom,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Heracross,164,One Star,Grass,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Cyndaquil,165,One Star,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Magby,166,One Star,Fire,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Totodile,167,One Star,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Qwilfish,168,One Star,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Octillery,169,One Star,Water,Stage1,Remoraid,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Delibird,170,One Star,Water,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Pichu,171,One Star,Lightning,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Ampharos,172,One Star,Lightning,Stage2,Flaaffy,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Togepi,173,One Star,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Xatu,174,One Star,Psychic,Stage1,Natu,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Wobbuffet,175,One Star,Psychic,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,"Lugia, Ho-Oh",Gligar,176,One Star,Fighting,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Spinarak,177,One Star,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Murkrow,178,One Star,Darkness,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Tyranitar,179,One Star,Darkness,Stage2,Pupitar,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Scizor,180,One Star,Metal,Stage1,Scyther,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Sentret,181,One Star,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Hoothoot,182,One Star,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Stantler,183,One Star,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Smeargle,184,One Star,Colorless,Basic,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Blissey,185,One Star,Colorless,Stage1,Chansey,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Shuckle ex,186,Two Star,Grass,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Ho-Oh ex,187,Two Star,Fire,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Kingdra ex,188,Two Star,Water,Stage2,Seadra,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lanturn ex,189,Two Star,Lightning,Stage1,Chinchou,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Espeon ex,190,Two Star,Psychic,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Donphan ex,191,Two Star,Fighting,Stage1,Phanpy,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Crobat ex,192,Two Star,Darkness,Stage2,Golbat,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Umbreon ex,193,Two Star,Darkness,Stage1,Eevee,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Skarmory ex,194,Two Star,Metal,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lugia ex,195,Two Star,Colorless,Basic,,Yes
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Will,196,Two Star,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Lyra,197,Two Star,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Silver,198,Two Star,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Fisher,199,Two Star,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Jasmine,200,Two Star,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Ho-Oh,Hiker,201,Two Star,Trainer,,,No
Wisdom of Sea and Sky,A4,2025-07-30,161,Lugia,Shuckle ex,202,Two Star,Grass,Basic,,Yes
